areaNm,areaNmCn,areaNmEn,createDt,natDeathCnt,natDeathRate,natDefCnt,nationNm,nationNmCn,nationNmEn,seq,stdDay,updateDt
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,1,33.33333333,3,¸ð¸®¼Å½º,Ù¾×ìÏ´ÞÙ,Mauritius,4761,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,41,ÁöºÎÆ¼,ÑÎøÖò¢,Djibouti,4760,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,1,5,20,ÅºÀÚ´Ï¾Æ,÷¤ßÍÒù?,Tanzania,4759,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,6,¶óÀÌº£¸®¾Æ,××Ýï×ì?,Liberia,4758,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,13,º£³Ã,??,Benin,4757,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,10,¼¼ÀÌ¼Ð,ßÝàß?ÏØ?,Seychelles,4756,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,82,¸£¿Ï´Ù,?èÚ?,Rwanda,4755,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,5,¸ð¸®Å¸´Ï¾Æ,Ù¾×ì÷²Òù?,Mauritania,4754,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,9,¿¡½º¿ÍÆ¼´Ï,ÞÙè¿?Òù,Swatini,4753,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,14,Àûµµ±â´Ï,îåÔ³???,Equatorial Guinea,4752,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,2,9.090909091,22,Äá°í,?ÍýÚÅñ«Íìûú?,Congo,4751,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,8,Áß¾Ó¾ÆÇÁ¸®Ä«°øÈ­±¹,ñéÞªÍìûú?,Central African Republic,4750,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,11,³ª¹Ìºñ¾Æ,?Ú·Ýï?,Namibia,4749,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,1,1.234567901,81,ÄÉ³Ä,Ðé?,Kenya,4748,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,30,±â´Ï,???,Guinea,4747,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,5,2.564102564,195,°¡³ª,Ê¥?,Ghana,4746,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,1,14.28571429,7,°¡ºÀ,Ê¥Üï,Gabon,4745,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,26,¿¡Æ¼¿ÀÇÇ¾Æ,äïßÝä­Ýï?,Ethiopia,4744,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,2,28.57142857,7,¼ö´Ü,?Ó¡,Sudan,4743,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,0,0,190,ÄÚÆ®µðºÎ¾Æ¸£,Î¡÷åîèè¿,Cote d¢¥Ivoire,4742,2020-04-03 9:00,2020-04-03 13:54:31.31
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,11,8.943089431,123,DRÄá°í,DR?Íý,Congo,4741,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,14,5.363984674,261,ºÎ¸£Å°³ªÆÄ¼Ò,øÖÐñ?Ûößã,Burkina Faso,4740,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,2,5.555555556,36,Åä°í,ÒýÊ¨,Togo,4739,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,5,0.362318841,1380,³²¾ÆÇÁ¸®Ä«°øÈ­±¹,ÑõÞªÍìûú?,Republic of South Africa,4738,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,6,4.316546763,139,Ä«¸Þ·é,ËÓ?×Ì,Cameroon,4737,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,1,0.526315789,190,¼¼³×°¥,ßÝ?Ê¥?,Senegal,4736,2020-04-03 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-03 13:39,2,1.438848921,139,³ªÀÌÁö¸®¾Æ,Òùìí××?,Nigeria,4735,2020-04-03 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-04-03 13:39,0,0,1,ÆÄÇª¾Æ´º±â´Ï,÷éøÖä¬ãæÐúÒ®ä¬,Papua New Guinea,4734,2020-04-03 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-04-03 13:39,0,0,5,ÇÇÁö,Ýìð­,Fiji,4733,2020-04-03 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-04-03 13:39,1,0.138312586,723,´ºÁú·£µå,ãæà¤?,New Zealand,4732,2020-04-03 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-04-03 13:39,21,0.422025723,4976,È£ÁÖ,çþÓÞ××?,Australia,4731,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,1,0.8,125,ÄÚ¼Òº¸,Î¡ßãèª,Kosovo,4730,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,2,1.666666667,120,¸óÅ×³×±×·Î,ýÙß£Íìûú?,Montegro,4729,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,356,1.963054866,18135,ÅÍÅ°,÷Ïì¼Ðì,Turkey,4728,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,9,2.8125,320,»çÀÌÇÁ·¯½º,ßÝøÝÖØÞÙ,Cyprus,4727,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,15,5.415162455,277,¾Ë¹Ù´Ï¾Æ,ä¹?÷éÒù?,Albania,4726,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,5,1.182033097,423,¸ôµµ¹Ù,Ø¤?Òýè¿,Moldova,4725,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,0,0,188,¸ôÅ¸,?ì¼öâ,Malta,4724,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,10,2.369668246,422,ºÒ°¡¸®¾Æ,ÜÁÊ¥××?,Bulgaria,4723,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,0,0,400,½½·Î¹ÙÅ°¾Æ,ÞÙÕ¦ÛéÐº,Slovakia,4722,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,13,1.226415094,1060,¼¼¸£ºñ¾Æ,ßÝ???,Serbia,4721,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,0,0,72,¸®È÷ÅÙ½´Å¸ÀÎ,Öªò¨ÔÄÞÍÔô,Liechtenstein,4720,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,15,1.783590963,841,½½·Îº£´Ï¾Æ,ÞÙÕ¦ÙþÒù?,Slovenia,4719,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,13,2.801724138,464,º¸½º´Ï¾Æ Çì¸£Ã¼°íºñ³ª,÷îÞÙÒù?ûúýÙßÝÊ¨?Ñá,Bosnia and Herzegovina,4718,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,20,3.80952381,525,Çë°¡¸®,ýÖä³××,Hungary,4717,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,20,2.487562189,804,¿ìÅ©¶óÀÌ³ª,?Ðº?,Ukraine,4716,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,43,1.683633516,2554,Æú¶õµå,÷î?,Poland,4715,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,13,3.282828283,396,¾Èµµ¶ó,äÌÔ³?,Andorra,4714,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,0,0,446,¶óÆ®ºñ¾Æ,ÕÃ???,Latvia,4713,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,187,2.266391952,8251,Æ÷¸£Åõ°¥,øãÔ¬ä³,Portugal,4712,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,39,1.086653664,3589,Ã¼ÄÚ,ôßÐº,Czech Republic,4711,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,85,2.465912388,3447,¾ÆÀÏ·£µå,???,Ireland,4710,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,3,0.525394046,571,¾Æ¸£¸Þ´Ï¾Æ,?Ú¸Òù?,Armenia,4709,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,29,1.250539025,2319,·è¼ÀºÎ¸£Å©,?ßµÜÂ,Luxemburg,4708,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,0,0,37,¸ð³ªÄÚ,Ø¤?Ê¨,Monaco,4707,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,2,0.163934426,1220,¾ÆÀÌ½½¶õµå,??,Iceland,4706,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,5,1.39275766,359,¾ÆÁ¦¸£¹ÙÀÌÀÜ,ä¹ßÝÛÈË²,Azerbaijan,4705,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,28,11.86440678,236,»ê¸¶¸®³ë,??Õô?,San Marino,4704,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,8,1.376936317,581,¸®Åõ¾Æ´Ï¾Æ,Ø¡Ô¶èÈ,Lithuania,4703,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,2,1.041666667,192,º§¶ó·ç½º,ÛÜä­?ÞÙ,Belarus,4702,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,1339,9.110702865,14697,³×´ú¶õµå,ùÃ?,Netherlands,4701,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,85,3.455284553,2460,·ç¸¶´Ï¾Æ,??Òù?,Romania,4700,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,32,0.685959271,4665,³ë¸£¿þÀÌ,?êÎ,Norway,4699,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,11,3.107344633,354,ºÏ¸¶ÄÉµµ´Ï¾Æ,ÝÁ?Ðì?,North Macedonia,4698,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,50,3.636363636,1375,±×¸®½º,ýñ?,Greece,4697,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,0,0,121,Á¶Áö¾Æ,Ì«?ÑÎ?,Georgia,4696,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,5,0.641848524,779,¿¡½ºÅä´Ï¾Æ,?ÞÞÒù?,Estonia,4695,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,104,3.347280335,3107,µ§¸¶Å©,Ó¡?,Denmark,4694,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,1011,6.587177482,15348,º§±â¿¡,Ýï××?,Belgium,4693,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,432,2.364920348,18267,½ºÀ§½º,ßúÞÍ,Switzerland,4692,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,239,4.831210835,4947,½º¿þµ§,ßúîð,Sweden,4691,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,17,1.175656985,1446,ÇÉ¶õµå,ÝÒ?,Finland,4690,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,6,0.62305296,963,Å©·Î¾ÆÆ¼¾Æ,Ðº?ò¢?,Croatia,4689,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,158,1.440685693,10967,¿À½ºÆ®¸®¾Æ,?ò¢××,Austria,4688,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,10003,9.07400352,110238,½ºÆäÀÎ,à¤Úìä³,Spain,4687,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,2921,8.663028649,33718,¿µ±¹,çÈ?,United Kingdom,4686,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,4503,7.618644785,59105,ÇÁ¶û½º,Ûö?,France,4685,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,1107,1.305609284,84788,µ¶ÀÏ,Óì?,Germany,4684,2020-04-03 9:00,
À¯·´,?ñ½,Europe,2020-04-03 13:39,13915,12.07459086,115242,ÀÌÅ»¸®¾Æ,ëòÓÞ××,Italy,4683,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,8,¼¼ÀÎÆ®Å°Ã÷³×ºñ½º,á¡Ðñí¼ûúÒùë«ÞÙ,Saint Kitts and Nevis,4682,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,11,µµ¹Ì´ÏÄ«¿¬¹æ,ÒýÚ·ÒùÊ¥Ö¤ÛÀ,Commonwealth of Dominica,4681,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,3,º§¸®Áî,Û×××,Belize,4680,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,9,±×·¹³ª´Ù,Ì«×ùÒ¡Ó¹,Grenada,4679,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,16,¾ÆÀÌÆ¼,ú­ò¢,Haiti,4678,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,1,20,5,´ÏÄ«¶ó±¸¾Æ,ÒùÊ¥ÕÃÍþ,Nicaragua,4677,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,33,¹Ùº£ÀÌµµ½º,÷é÷éÒýÞÙ,Barbados,4676,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,1,3.125,32,¿¤»ì¹Ùµµ¸£,??è¿Òý,Elsalvador,4675,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,15,¹ÙÇÏ¸¶,÷éùë?ÏØ?,Bahamas,4674,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,1,2.564102564,39,°úÅ×¸»¶ó,êËò¢?ÕÃ,Guatemala,4673,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,8,¼ö¸®³²,?×ìÑõ,Suriname,4672,2020-04-03 9:00,2020-04-03 13:47:56.56
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,13,¼¼ÀÎÆ®·ç½Ã¾Æ,??à¤?,Saint Lucia,4671,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,2,0.591715976,338,¿ì·ç°úÀÌ,?ÕÃÐ¤,Uruguay,4670,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,5,5.617977528,89,Æ®¸®´Ï´ÙµåÅä¹Ù°í,÷åØ¡Òù?ûúÒý÷éÊ¨,Trinidad and Tobago,4669,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,7,¾ØÆ¼°¡¹ÙºÎ´Ù,äÌð«Íþûú÷éøÖ?,Antigua and Barbuda,4668,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,3,2.097902098,143,º£³×¼ö¿¤¶ó,êÍ?ßúÕÃ,Venezuela,4667,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,2,10.52631579,19,°¡ÀÌ¾Æ³ª,Ð¤?Ñá,Guyana,4666,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,6,2.830188679,212,Äí¹Ù,Í¯÷é,Cuba,4665,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,0,0,1,¼¼ÀÎÆ®ºó¼¾Æ®±×·¹³ªµò,?Ùþßµ÷åûúÌ«×ù?ïËÞÙ,Saint Vincent and the Grenadines,4664,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,10,5.813953488,172,¿ÂµÎ¶ó½º,ûóÔ´ÕÃÞÙ,Honduras,4663,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,1,2.631578947,38,ÀÚ¸ÞÀÌÄ«,ä³?Ê¥,Jamaica,4662,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,7,6.086956522,115,º¼¸®ºñ¾Æ,?××??,Bolivia,4661,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,30,2.540220152,1181,ÆÄ³ª¸¶,÷éÑÚ?,Panama,4660,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,3,4.347826087,69,ÆÄ¶ó°úÀÌ,÷éÕÃÐ¤,Paraguay,4659,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,2,0.576368876,347,ÄÚ½ºÅ¸¸®Ä«,Ê¨ÞÙ?ÕóÊ¥,Costa Rica,4658,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,24,1.814058957,1323,Æä·ç,Ýú?,Peru,4657,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,16,1.766004415,906,ÄÝ·Òºñ¾Æ,Ê¨?Ýï?,Columbia,4656,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,16,0.527878588,3031,Ä¥·¹,òª××,Chile,4655,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,27,2.561669829,1054,¾Æ¸£ÇîÆ¼³ª,ä¹ÐÆïÕ,Argentina,4654,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,57,4.439252336,1284,µµ¹Ì´ÏÄ«°øÈ­±¹,ÒýÚ·ÒùÊ¥Íìûú?,Dominican Republic,4653,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,146,6.155143339,2372,¿¡Äâµµ¸£,äøÍþÒý?,Ecuador,4652,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,29,2.386831276,1215,¸ß½ÃÄÚ,Ùøà¤Ê¨,Mexico,4651,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,201,3.515829981,5717,ºê¶óÁú,÷éà¤,Brazil,4650,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,127,1.253454402,10132,Ä³³ª´Ù,Ê¥ÑÚÓÞ,Canada,4649,2020-04-03 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-03 13:39,5850,2.415538727,242182,¹Ì±¹,Ú¸?,United States of America,4648,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,0,0,10,¸®ºñ¾Æ,××Ýïä¬,Libya,4647,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,2,20,10,½Ã¸®¾Æ,××ä¬,Syria,4646,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,40,5.917159763,676,¸ð·ÎÄÚ,Ø¤Õ¦Ê¨,Morocco,4645,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,21,1.114058355,1885,»ç¿ìµð¾Æ¶óºñ¾Æ,ÞÞ÷åä¹ÕÃÛ×,Saudi Arabia,4644,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,13,2.857142857,455,Æ¢´ÏÁö,ÔÍÒùÞÙ,Tunisia,4643,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,5,1.798561151,278,¿ä¸£´Ü,?Ó©,Jordan,4642,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,2,0.239520958,835,Ä«Å¸¸£,?÷²?,Qatar,4641,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,58,6.847697757,847,¾ËÁ¦¸®,ä¹?Ðà××?,Algeria,4640,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,52,6.675224647,779,ÀÌÁýÆ®,äïÐà,Egypt,4639,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,21,0.375603649,5591,ÀÌ½º¶ó¿¤,ì¤ßäÖª,Israel,4638,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,16,3.238866397,494,·¹¹Ù³í,Õó÷éÒì,Lebanon,4637,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,1,0.432900433,231,¿À¸¸,ä¹Øº,Oman,4636,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,54,6.994818653,772,ÀÌ¶óÅ©,ì¥ÕÃÐº,Iraq,4635,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,8,0.982800983,814,¾Æ¶ø¿¡¹Ì¸®Æ®,ä¹ÕÃÛ×?ùêõÜ??,United Arab Emirates,4634,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,4,0.62992126,635,¹Ù·¹ÀÎ,÷é×ù,Bahrain,4633,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,0,0,342,Äí¿þÀÌÆ®,Î¡êÎ÷å,Kuwait,4632,2020-04-03 9:00,
Áßµ¿,ñé?,Middle East,2020-04-03 13:39,3160,6.261393358,50468,ÀÌ¶õ,ì¥ÕÇ,Iran,4631,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,10,¶ó¿À½º,ÖÕ?,Laos,4630,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,1,6.666666667,15,¹Ì¾á¸¶,Øûï¤,Myanmar,4629,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,1,µ¿Æ¼¸ð¸£,ÔÔð¨Ú¡,East Timor,4628,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,115,Å°¸£±â½º½ºÅº,ÑÎ?ÑÎÞÙÞÙ÷¤,Kyrgyzstan,4627,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,2,1.052631579,190,¿ìÁîº£Å°½ºÅº,???ÐºÞÙ÷¤,Uzbekistan,4626,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,3,0.777202073,386,Ä«ÀÚÈå½ºÅº,ùë?ÐºÞÙ÷¤,Kazakhstan,4625,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,14,¸ù°ñ,ÙÕÍ¯,Mongolia,4624,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,1,0.763358779,131,ºê·ç³ªÀÌ,Ùþ?,Brunei,4623,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,6,11.11111111,54,¹æ±Û¶óµ¥½Ã,ØëÊ¥ÕÃ?,Bangladesh,4622,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,18,¸ôµðºê,??ÓÛÜý,Maldives,4621,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,4,ºÎÅº,ÜôÓ¡,Bhutan,4620,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,157,9.361955874,1677,ÀÎµµ³×½Ã¾Æ,ìÔÓøÒùà¤?,Indonesia,4619,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,31,1.353120908,2291,ÆÄÅ°½ºÅº,÷éÐñÞÙ÷¤,Pakistan,4618,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,4,1.70212766,235,¾ÆÇÁ°¡´Ï½ºÅº,ä¹Ý£ùÒ,Afghanistan,4617,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,2,1.398601399,143,½º¸®¶ûÄ«,ÞÙ×ì??,Sri Lanka,4616,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,24,0.864241988,2777,·¯½Ã¾Æ,ä­?ÞÙ,Russia,4615,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,5,³×ÆÈ,ÒùÚÕ?,Nepal,4614,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,0,0,109,Ä¯º¸µð¾Æ,ÊÓ?óó,Cambodia,4613,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,96,4.154045868,2311,ÇÊ¸®ÇÉ,Þ£×È?,Philippines,4612,2020-04-03 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-03 13:39,38,2.322738386,1636,ÀÎµµ,ìÔÓø,India,4611,2020-04-03 9:00,
